"Protein Group","Top","Accession","Significance","Coverage (%)","#Peptides","#Unique","PTM","HC1 Area","HC2 Area","HC3 Area","CHB1 Area","CHB2 Area","CHB3 Area","LC1 Area","LC2 Area","LC3 Area","HCC1 Area","HCC2 Area","HCC3 Area","Sample Profile (Ratio)","HC Area","CHB Area","LC Area","HCC Area","Group Profile (Ratio)","Avg. Mass","Description"
379,true,"Q6EMK4|VASN_HUMAN",4.81,1.78,1,1,"",0.0,0.0,3576.5776,602.3892,410.68994,1494.4677,907.47656,0.0,1125.7816,616.4367,528.0803,0.0,0.00:0.00:4.63:0.78:0.53:1.94:1.18:0.00:1.46:0.80:0.68:0.00,3576.5776,835.84894,1016.6291,572.25854,2.38:0.56:0.68:0.38,71713,"Vasorin OS=Homo sapiens OX=9606 GN=VASN PE=1 SV=1"
40,true,"P06396|GELS_HUMAN",1.82,62.40,61,61,"Carbamidomethylation; Oxidation (M)",143518.77,113765.45,450339.84,153797.2,796959.94,887294.2,86536.945,831646.44,819982.5,272118.25,336199.2,315634.56,0.33:0.26:1.04:0.35:1.84:2.04:0.20:1.92:1.89:0.63:0.77:0.73,235874.69,612683.75,579388.6,307984.0,0.54:1.41:1.34:0.71,85698,"Gelsolin OS=Homo sapiens OX=9606 GN=GSN PE=1 SV=1"
474,true,"P04439|HLAA_HUMAN",7.87,7.40,2,2,"",770.68195,6368.604,449.10706,484.64386,28123.258,38257.59,493.84042,2526.0872,2439.153,18297.25,15951.345,16801.197,0.07:0.58:0.04:0.04:2.58:3.51:0.05:0.23:0.22:1.68:1.46:1.54,2529.4644,22288.498,1819.6936,17016.598,0.23:2.04:0.17:1.56,40841,"HLA class I histocompatibility antigen, A alpha chain OS=Homo sapiens OX=9606 GN=HLA-A PE=1 SV=2"
772,true,"A8MXJ8|F90A5_HUMAN",8.76,2.37,1,1,"",29818.807,89071.95,70269.4,33039.65,28014.295,46509.746,13010.148,5545.1553,26271.922,11527.926,39679.977,1656.2728,0.91:2.71:2.14:1.01:0.85:1.42:0.40:0.17:0.80:0.35:1.21:0.05,63053.387,35854.562,14942.408,17621.393,1.92:1.09:0.45:0.54,49840,"Putative protein FAM90A5P OS=Homo sapiens OX=9606 GN=FAM90A5P PE=5 SV=1"
592,true,"O15061|SYNEM_HUMAN",0.29,1.28,1,1,"",55653.605,95108.586,126231.77,93866.695,84438.4,95869.15,79616.02,104298.07,98329.17,33392.59,118700.016,112257.39,0.61:1.04:1.38:1.03:0.92:1.05:0.87:1.14:1.07:0.37:1.30:1.23,92331.32,91391.414,94081.086,88116.664,1.01:1.00:1.03:0.96,172868,"Synemin OS=Homo sapiens OX=9606 GN=SYNM PE=1 SV=3"
163,true,"P18428|LBP_HUMAN",1.63,29.31,13,13,"Carbamidomethylation",13910.698,76901.305,76600.21,8292.379,59476.332,63014.453,6918.3247,57675.645,10327.284,86631.445,20403.213,21047.824,0.33:1.84:1.83:0.20:1.42:1.51:0.17:1.38:0.25:2.07:0.49:0.50,55804.07,43594.39,24973.75,42694.16,1.34:1.04:0.60:1.02,53384,"Lipopolysaccharide-binding protein OS=Homo sapiens OX=9606 GN=LBP PE=1 SV=3"
1073,true,"O75832|PSD10_HUMAN",5.08,5.31,1,1,"",1553.3002,2257.2375,2372.1416,1639.4097,1659.5078,646.93225,1597.865,2830.8025,2344.7417,1191.6826,2818.1523,2538.675,0.79:1.16:1.21:0.84:0.85:0.33:0.82:1.45:1.20:0.61:1.44:1.30,2060.893,1315.2832,2257.803,2182.8367,1.05:0.67:1.16:1.12,24428,"26S proteasome non-ATPase regulatory subunit 10 OS=Homo sapiens OX=9606 GN=PSMD10 PE=1 SV=1"
1626,true,"P54253|ATX1_HUMAN",4.32,0.98,1,1,"",26309.4,11948.318,19131.262,20540.773,18868.14,33640.965,11803.799,40363.895,892.73627,24414.38,40323.168,39759.14,1.10:0.50:0.80:0.86:0.79:1.40:0.49:1.68:0.04:1.02:1.68:1.66,19129.66,24349.959,17686.81,34832.23,0.80:1.01:0.74:1.45,86923,"Ataxin-1 OS=Homo sapiens OX=9606 GN=ATXN1 PE=1 SV=2"
152,true,"O00391|QSOX1_HUMAN",21.11,18.34,10,10,"Carbamidomethylation",6722.0864,5669.922,7594.844,5593.9697,4803.781,5847.033,8340.083,12572.768,10333.609,8735.172,7164.0576,6177.6445,0.90:0.76:1.02:0.75:0.64:0.78:1.12:1.68:1.38:1.17:0.96:0.83,7236.648,5414.928,10415.486,8033.2676,0.93:0.70:1.34:1.03,82578,"Sulfhydryl oxidase 1 OS=Homo sapiens OX=9606 GN=QSOX1 PE=1 SV=3"
44,true,"P02765|FETUA_HUMAN",20.83,68.39,54,54,"Carbamidomethylation; Oxidation (M)",1228195.0,1185536.8,1108865.6,1105653.4,1170355.0,1187479.8,900674.9,946596.9,820209.25,872211.7,886984.0,1117567.5,1.18:1.14:1.06:1.06:1.12:1.14:0.86:0.91:0.79:0.84:0.85:1.07,1174199.1,1154496.0,889160.4,958921.06,1.12:1.11:0.85:0.92,39341,"Alpha-2-HS-glycoprotein OS=Homo sapiens OX=9606 GN=AHSG PE=1 SV=2"
1025,true,"Q86YJ7|AN13B_HUMAN",20.57,1.44,1,1,"",2157.959,2156.566,2072.4111,2466.7615,5240.2524,6640.483,6699.786,3848.8389,3231.8208,0.0,0.0,576.92255,0.74:0.74:0.71:0.84:1.79:2.27:2.29:1.32:1.11:0.00:0.00:0.20,2128.9788,4782.499,4593.482,576.92255,0.70:1.58:1.52:0.19,70205,"Ankyrin repeat domain-containing protein 13B OS=Homo sapiens OX=9606 GN=ANKRD13B PE=1 SV=4"
396,true,"Q9BWP8|COL11_HUMAN",3.97,4.06,1,1,"Carbamidomethylation",446.67853,7477.442,13227.327,2053.032,7493.2617,5520.2295,7222.266,6711.976,6437.0806,15140.828,12993.27,12386.982,0.06:0.92:1.63:0.25:0.93:0.68:0.89:0.83:0.80:1.87:1.61:1.53,7050.4824,5022.1743,6790.441,13507.026,0.87:0.62:0.84:1.67,28665,"Collectin-11 OS=Homo sapiens OX=9606 GN=COLEC11 PE=1 SV=1"
395,true,"P05109|S10A8_HUMAN",1.60,23.66,2,2,"Carbamidomethylation",0.0,801.1698,7049.6924,5774.0796,0.0,3780.0847,3667.1938,2066.656,0.0,5557.7534,8108.323,2891.9678,0.00:0.24:2.13:1.75:0.00:1.14:1.11:0.62:0.00:1.68:2.45:0.87,3925.4312,4777.082,2866.9248,5519.348,0.92:1.12:0.67:1.29,10835,"Protein S100-A8 OS=Homo sapiens OX=9606 GN=S100A8 PE=1 SV=1"
82,true,"P05156|CFAI_HUMAN",41.88,46.14,30,30,"Carbamidomethylation",67322.734,77761.2,74411.26,68304.11,70882.64,77344.28,47850.46,47321.234,48518.766,95009.61,88982.23,76482.72,0.96:1.11:1.06:0.98:1.01:1.10:0.68:0.68:0.69:1.36:1.27:1.09,73165.06,72177.01,47896.82,86824.86,1.04:1.03:0.68:1.24,65750,"Complement factor I OS=Homo sapiens OX=9606 GN=CFI PE=1 SV=2"
27,true,"P19823|ITIH2_HUMAN",53.01,48.10,76,75,"Carbamidomethylation; Oxidation (M)",610059.8,683378.1,577258.5,515891.7,546820.25,522090.25,338583.75,351470.5,329578.9,498762.5,534847.25,549988.75,1.21:1.35:1.14:1.02:1.08:1.03:0.67:0.70:0.65:0.99:1.06:1.09,623565.44,528267.44,339877.72,527866.2,1.24:1.05:0.67:1.05,106463,"Inter-alpha-trypsin inhibitor heavy chain H2 OS=Homo sapiens OX=9606 GN=ITIH2 PE=1 SV=2"
205,true,"A0A075B6K5|LV39_HUMAN",35.06,38.26,11,7,"",11249.526,12086.215,13853.12,5899.71,5635.7207,5398.5854,10253.256,7823.7163,5630.512,16207.705,15364.947,13972.152,1.09:1.18:1.35:0.57:0.55:0.53:1.00:0.76:0.55:1.58:1.49:1.36,12799.272,5644.672,7902.495,15181.602,1.23:0.54:0.76:1.46,12332,"Immunoglobulin lambda variable 3-9 OS=Homo sapiens OX=9606 GN=IGLV3-9 PE=3 SV=1"
1074,true,"Q9NZ63|TLS1_HUMAN",18.18,3.81,1,1,"",21195.328,30577.99,19182.297,23651.586,37581.01,28199.07,37704.9,53730.33,48289.273,34683.945,54551.47,60600.742,0.57:0.82:0.51:0.63:1.00:0.75:1.01:1.43:1.29:0.93:1.45:1.62,23651.871,29810.557,46574.832,49945.387,0.63:0.80:1.24:1.33,33688,"Telomere length and silencing protein 1 homolog OS=Homo sapiens OX=9606 GN=C9orf78 PE=1 SV=1"
1513,true,"Q2VPB7|AP5B1_HUMAN",1.60,1.25,1,1,"",559.0791,2436.002,2056.3235,665.32214,2024.0344,1641.7878,985.0125,928.5774,851.8556,1115.1742,1808.6029,1532.176,0.40:1.76:1.49:0.48:1.46:1.19:0.71:0.67:0.62:0.81:1.31:1.11,1683.8015,1443.7148,921.8152,1485.3177,1.22:1.04:0.67:1.07,93949,"AP-5 complex subunit beta-1 OS=Homo sapiens OX=9606 GN=AP5B1 PE=1 SV=4"
1828,true,"Q96N67|DOCK7_HUMAN",1.63,0.37,1,1,"Carbamidomethylation",853.95966,458.22748,1136.5907,2437.6794,21634.557,420.5706,564.42535,13632.621,2407.0386,10154.295,904.50256,904.027,0.18:0.10:0.25:0.53:4.68:0.09:0.12:2.95:0.52:2.20:0.20:0.20,816.2593,8164.269,5534.695,3987.6082,0.18:1.76:1.20:0.86,242561,"Dedicator of cytokinesis protein 7 OS=Homo sapiens OX=9606 GN=DOCK7 PE=1 SV=4"
18,false,"Q15195|PLGA_HUMAN",2.37,16.67,4,3,"",469.58435,5277.757,2875.3364,1645.3726,1553.1584,10041.279,3657.686,7385.3696,6569.417,8791.59,1392.2327,7892.703,0.10:1.10:0.60:0.34:0.32:2.09:0.76:1.54:1.37:1.83:0.29:1.65,3624.812,5913.378,5870.824,8340.561,0.61:1.00:0.99:1.40,10915,"Plasminogen-like protein A OS=Homo sapiens OX=9606 GN=PLGLA PE=2 SV=1"
729,true,"P35555|FBN1_HUMAN",10.51,0.70,1,1,"Carbamidomethylation",505.36206,0.0,0.0,824.015,0.0,658.9542,1207.8827,839.0076,1045.5665,0.0,643.00714,740.6265,0.94:0.00:0.00:1.53:0.00:1.22:2.24:1.56:1.94:0.00:1.19:1.37,505.36206,741.4846,1030.819,691.81683,0.68:1.00:1.39:0.93,312298,"Fibrillin-1 OS=Homo sapiens OX=9606 GN=FBN1 PE=1 SV=4"
1624,true,"Q9UL62|TRPC5_HUMAN",10.64,1.13,1,1,"",1336.4944,8455.138,7437.137,9582.462,753.5491,979.9206,2247.1655,0.0,638.5248,0.0,1740.8026,0.0,0.48:3.06:2.69:3.47:0.27:0.35:0.81:0.00:0.23:0.00:0.63:0.00,5742.923,3771.9773,1442.8452,1740.8026,1.81:1.19:0.45:0.55,111412,"Short transient receptor potential channel 5 OS=Homo sapiens OX=9606 GN=TRPC5 PE=1 SV=1"
1841,true,"Q14524|SCN5A_HUMAN",4.82,0.69,1,1,"",1527.6578,512.0184,1221.7926,67917.305,4666.051,920.35284,4539.141,960.0484,872.7257,2581.4807,1961.2443,1856.2826,0.20:0.07:0.16:9.10:0.63:0.12:0.61:0.13:0.12:0.35:0.26:0.25,1087.1562,24501.236,2123.9717,2133.0024,0.15:3.28:0.28:0.29,226940,"Sodium channel protein type 5 subunit alpha OS=Homo sapiens OX=9606 GN=SCN5A PE=1 SV=2"
1404,true,"Q12849|GRSF1_HUMAN",33.66,2.71,1,1,"",2727.4233,3867.0571,2945.821,4232.0347,3884.2234,3537.1455,1339.2654,1353.8126,1424.8041,1804.3438,2927.8223,2897.9143,0.99:1.41:1.07:1.54:1.41:1.29:0.49:0.49:0.52:0.66:1.07:1.06,3180.1006,3884.4678,1372.6273,2543.36,1.16:1.42:0.50:0.93,53126,"G-rich sequence factor 1 OS=Homo sapiens OX=9606 GN=GRSF1 PE=1 SV=3"
282,false,"P59796|GPX6_HUMAN",8.43,3.17,1,1,"",1548.98,945.1712,745.16736,544.7602,819.19824,501.41443,1830.9886,1247.3762,885.212,0.0,762.5,1262.4318,1.68:1.02:0.81:0.59:0.89:0.54:1.98:1.35:0.96:0.00:0.82:1.37,1079.7728,621.79095,1321.1923,1012.4659,1.07:0.62:1.31:1.00,24939,"Glutathione peroxidase 6 OS=Homo sapiens OX=9606 GN=GPX6 PE=2 SV=2"
2095,true,"Q8IZJ1|UNC5B_HUMAN",13.36,1.16,1,1,"",751.22516,6368.052,21451.54,8127.254,4952.5225,6562.9194,5071.801,8284.294,11459.0625,59189.844,35950.246,55117.918,0.04:0.34:1.15:0.44:0.27:0.35:0.27:0.45:0.62:3.18:1.93:2.96,9523.605,6547.5654,8271.719,50086.004,0.51:0.35:0.44:2.69,103638,"Netrin receptor UNC5B OS=Homo sapiens OX=9606 GN=UNC5B PE=1 SV=2"
325,true,"P09486|SPRC_HUMAN",3.37,10.56,3,3,"Carbamidomethylation",2253.2417,1806.7769,43162.395,1445.5303,1871.1111,4294.357,73984.086,483.2222,27705.393,60841.92,4152.377,66895.445,0.09:0.08:1.79:0.06:0.08:0.18:3.07:0.02:1.15:2.53:0.17:2.78,15740.805,2536.9995,34509.2,43963.246,0.65:0.10:1.43:1.82,34632,"SPARC OS=Homo sapiens OX=9606 GN=SPARC PE=1 SV=1"
22,true,"P02790|HEMO_HUMAN",15.21,79.87,88,88,"Carbamidomethylation; Oxidation (M)",1243171.4,2174993.2,2158501.0,1950009.5,2137246.2,2476979.5,1577049.5,1731500.6,1355953.9,2652366.8,2829759.8,2565953.5,0.60:1.05:1.04:0.94:1.03:1.20:0.76:0.84:0.65:1.28:1.37:1.24,1858888.5,2188078.5,1554834.8,2682693.2,0.90:1.06:0.75:1.30,51676,"Hemopexin OS=Homo sapiens OX=9606 GN=HPX PE=1 SV=2"
222,true,"A0A0C4DH35|HV335_HUMAN",11.33,6.84,9,2,"",2204.9453,849.89716,0.0,628.05054,0.0,2740.9905,0.0,4577.534,4403.5264,7423.4443,7074.3335,4409.456,0.77:0.30:0.00:0.22:0.00:0.96:0.00:1.60:1.54:2.60:2.47:1.54,1527.4213,1684.5205,4490.5303,6302.411,0.44:0.48:1.28:1.80,12810,"Probable non-functional immunoglobulin heavy variable 3-35 OS=Homo sapiens OX=9606 GN=IGHV3-35 PE=1 SV=1"
668,true,"Q8NDA2|HMCN2_HUMAN",11.93,0.18,1,1,"",0.0,0.0,587.50934,0.0,0.0,510.2316,982.9937,1403.4554,1424.1311,1136.1246,846.61035,992.0713,0.00:0.00:0.89:0.00:0.00:0.78:1.50:2.14:2.17:1.73:1.29:1.51,587.50934,510.2316,1270.1934,991.6021,0.70:0.61:1.51:1.18,541978,"Hemicentin-2 OS=Homo sapiens OX=9606 GN=HMCN2 PE=2 SV=3"
1831,true,"Q66K66|TM198_HUMAN",1.15,2.50,1,1,"",8073.8438,1575.4209,9228.413,1746.2068,3477.7522,5175.489,3986.4883,4532.916,3463.7979,1940.3756,4361.5356,3508.7012,1.90:0.37:2.17:0.41:0.82:1.22:0.94:1.07:0.81:0.46:1.02:0.82,6292.559,3466.4827,3994.4006,3270.204,1.48:0.81:0.94:0.77,39475,"Transmembrane protein 198 OS=Homo sapiens OX=9606 GN=TMEM198 PE=1 SV=1"
1693,true,"O95294|RASL1_HUMAN",56.95,1.49,1,1,"Carbamidomethylation",12332.093,9181.495,7131.9165,1037.3658,1982.1748,1493.353,634.2832,684.10657,816.92175,9547.531,7681.8022,6839.888,2.49:1.86:1.44:0.21:0.40:0.30:0.13:0.14:0.17:1.93:1.55:1.38,9548.502,1504.2979,711.7705,8023.0737,1.93:0.30:0.14:1.62,90016,"RasGAP-activating-like protein 1 OS=Homo sapiens OX=9606 GN=RASAL1 PE=1 SV=3"
332,true,"A0A075B6I4|LVX54_HUMAN",33.73,44.44,6,6,"",11656.887,19449.578,13879.433,9329.803,11179.379,10777.665,19466.338,28349.586,32811.547,28929.738,32899.51,36425.64,0.55:0.91:0.65:0.44:0.53:0.51:0.92:1.33:1.54:1.36:1.55:1.71,15320.67,10428.949,27405.748,32751.629,0.71:0.49:1.28:1.52,12395,"Immunoglobulin lambda variable 10-54 OS=Homo sapiens OX=9606 GN=IGLV10-54 PE=3 SV=1"
305,true,"P04406|G3P_HUMAN",10.28,14.93,3,3,"",1337.3058,4593.3,5539.814,3865.791,10612.467,13835.528,21321.902,9027.613,5262.847,8223.247,24552.2,29219.02,0.12:0.40:0.48:0.34:0.93:1.21:1.86:0.79:0.46:0.72:2.14:2.55,3823.4731,9437.929,12224.438,21462.025,0.33:0.80:1.04:1.83,36053,"Glyceraldehyde-3-phosphate dehydrogenase OS=Homo sapiens OX=9606 GN=GAPDH PE=1 SV=3"
137,true,"P01762|HV311_HUMAN",16.97,39.32,13,4,"Carbamidomethylation",31158.986,25212.283,48601.293,42818.113,56899.574,53070.535,7090.251,9030.141,8523.502,10490.319,13393.893,71938.07,0.99:0.80:1.54:1.36:1.81:1.68:0.22:0.29:0.27:0.33:0.42:2.28,34990.855,50929.41,8214.631,31940.764,1.11:1.62:0.26:1.01,12909,"Immunoglobulin heavy variable 3-11 OS=Homo sapiens OX=9606 GN=IGHV3-11 PE=1 SV=2"
377,true,"A0A0B4J1U7|HV601_HUMAN",14.22,37.19,5,5,"",17008.719,31028.914,28763.2,29462.945,33153.76,34596.754,47085.734,46919.125,47825.375,23054.832,29564.98,40236.508,0.50:0.91:0.84:0.87:0.97:1.02:1.38:1.38:1.40:0.68:0.87:1.18,25600.277,32404.488,47276.746,30952.107,0.75:0.95:1.39:0.91,13481,"Immunoglobulin heavy variable 6-1 OS=Homo sapiens OX=9606 GN=IGHV6-1 PE=3 SV=1"
1798,true,"O95267|GRP1_HUMAN",55.03,1.63,1,1,"",35135.37,47446.188,59533.773,34285.58,38339.79,34357.5,156710.14,206891.8,185841.19,159370.7,131435.58,141150.02,0.34:0.46:0.58:0.33:0.37:0.34:1.53:2.02:1.81:1.55:1.28:1.38,47371.777,35660.957,183147.7,143985.44,0.46:0.35:1.79:1.40,90402,"RAS guanyl-releasing protein 1 OS=Homo sapiens OX=9606 GN=RASGRP1 PE=1 SV=2"
842,true,"O14924|RGS12_HUMAN",0.39,0.90,1,1,"",1470.3871,1605.3729,2049.638,1103.9236,4350.9126,1710.735,1971.678,1826.3065,1603.5009,1671.2814,2110.5598,2355.194,0.74:0.81:1.03:0.56:2.19:0.86:0.99:0.92:0.81:0.84:1.06:1.19,1708.466,2388.5237,1800.4951,2045.6785,0.86:1.20:0.91:1.03,156357,"Regulator of G-protein signaling 12 OS=Homo sapiens OX=9606 GN=RGS12 PE=1 SV=1"
2006,true,"Q9Y240|CLC11_HUMAN",13.46,3.41,1,1,"Oxidation (M)",1855.8982,1581.8209,2839.5767,3341.7844,3449.408,3564.2998,1432.553,1534.2429,1341.1428,2129.5046,933.6467,2653.948,0.84:0.71:1.28:1.50:1.55:1.60:0.64:0.69:0.60:0.96:0.42:1.19,2092.432,3451.8308,1435.9796,1905.6998,0.94:1.55:0.65:0.86,35695,"C-type lectin domain family 11 member A OS=Homo sapiens OX=9606 GN=CLEC11A PE=1 SV=1"
1382,true,"Q8WWM7|ATX2L_HUMAN",7.05,1.12,1,1,"",235735.4,234487.14,283910.38,262743.78,125811.84,196458.44,287213.88,281888.28,164602.83,257159.6,342354.8,353265.1,0.93:0.93:1.13:1.04:0.50:0.78:1.14:1.12:0.65:1.02:1.36:1.40,251377.64,195004.69,244568.33,317593.16,1.00:0.77:0.97:1.26,113374,"Ataxin-2-like protein OS=Homo sapiens OX=9606 GN=ATXN2L PE=1 SV=2"
198,true,"A0A075B6H7|KV37_HUMAN",5.61,29.31,13,4,"",52588.23,40009.68,39165.492,39550.453,34486.906,35254.367,49911.34,48751.145,42119.35,57910.402,41994.016,36884.008,1.22:0.93:0.91:0.92:0.80:0.82:1.15:1.13:0.97:1.34:0.97:0.85,43921.133,36430.58,46927.277,45596.145,1.02:0.84:1.09:1.06,12783,"Probable non-functional immunoglobulin kappa variable 3-7 OS=Homo sapiens OX=9606 GN=IGKV3-7 PE=1 SV=1"
1335,true,"Q5QJ38|TCHL1_HUMAN",6.76,1.66,1,1,"",8347.168,5945.7275,2801.299,503.105,8314.357,6470.8726,6571.8564,4617.5713,2267.675,971.8231,1312.4414,986.2755,2.04:1.45:0.68:0.12:2.03:1.58:1.61:1.13:0.55:0.24:0.32:0.24,5698.065,5096.112,4485.701,1090.18,1.39:1.25:1.10:0.27,99275,"Trichohyalin-like protein 1 OS=Homo sapiens OX=9606 GN=TCHHL1 PE=2 SV=1"
2002,true,"Q6ZQY2|LR74B_HUMAN",17.14,2.81,1,1,"",82288.164,61494.254,51182.45,84827.57,28447.904,7312.348,8694.218,12708.144,975.40625,1684.9456,7044.395,2683.7551,2.83:2.11:1.76:2.91:0.98:0.25:0.30:0.44:0.03:0.06:0.24:0.09,64988.29,40195.94,7459.256,3804.3652,2.23:1.38:0.26:0.13,41621,"Leucine-rich repeat-containing protein 74B OS=Homo sapiens OX=9606 GN=LRRC74B PE=2 SV=3"
1993,true,"P30048|PRDX3_HUMAN",7.84,3.91,1,1,"",136595.84,5614.8135,83850.48,160071.98,301409.38,369228.22,218758.1,156140.69,60604.582,105980.2,27021.332,44544.76,0.98:0.04:0.60:1.15:2.17:2.65:1.57:1.12:0.44:0.76:0.19:0.32,75353.71,276903.2,145167.78,59182.098,0.54:1.99:1.04:0.43,27693,"Thioredoxin-dependent peroxide reductase, mitochondrial OS=Homo sapiens OX=9606 GN=PRDX3 PE=1 SV=3"
1004,true,"Q01970|PLCB3_HUMAN",28.47,1.05,1,1,"",10625.3125,9649.832,8259.322,3556.1506,4028.0828,4061.5864,1210.3718,531.6462,939.61566,2318.2007,2357.506,9383.638,2.24:2.03:1.74:0.75:0.85:0.86:0.26:0.11:0.20:0.49:0.50:1.98,9511.489,3881.94,893.87787,4686.448,2.01:0.82:0.19:0.99,138799,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-3 OS=Homo sapiens OX=9606 GN=PLCB3 PE=1 SV=2"
353,false,"P13929|ENOB_HUMAN",10.13,4.15,1,1,"",811.6146,1706.0106,1621.1644,1281.281,1283.1332,0.0,0.0,1265.1423,0.0,758.2793,709.4486,637.0194,0.97:2.03:1.93:1.53:1.53:0.00:0.00:1.51:0.00:0.90:0.85:0.76,1379.5966,1282.207,1265.1423,701.58246,1.19:1.11:1.09:0.61,46987,"Beta-enolase OS=Homo sapiens OX=9606 GN=ENO3 PE=1 SV=5"
387,true,"Q6UX71|PXDC2_HUMAN",0.47,2.27,1,1,"",425.70364,19432.797,0.0,358.34854,456.41428,10997.73,0.0,1170.4824,547.4833,1674.0933,0.0,942.0202,0.14:6.48:0.00:0.12:0.15:3.67:0.00:0.39:0.18:0.56:0.00:0.31,9929.25,3937.4978,858.98285,1308.0568,2.48:0.98:0.21:0.33,59583,"Plexin domain-containing protein 2 OS=Homo sapiens OX=9606 GN=PLXDC2 PE=1 SV=1"
937,true,"O95696|BRD1_HUMAN",9.70,1.23,1,1,"",2017.8042,8515.383,16970.438,13870.475,10684.023,13788.301,21083.041,20789.113,20632.57,23240.902,19013.07,18617.896,0.13:0.54:1.08:0.88:0.68:0.87:1.34:1.32:1.31:1.47:1.21:1.18,9167.875,12780.933,20834.908,20290.623,0.58:0.81:1.32:1.29,119520,"Bromodomain-containing protein 1 OS=Homo sapiens OX=9606 GN=BRD1 PE=1 SV=1"
303,true,"P01814|HV270_HUMAN",7.75,11.76,7,1,"",2486.7263,3794.0996,6556.5625,2328.4358,2659.5693,2900.894,2541.3682,6816.8926,7713.5684,4923.1113,7847.955,5149.216,0.54:0.82:1.41:0.50:0.57:0.62:0.55:1.47:1.66:1.06:1.69:1.11,4279.1294,2629.633,5690.6094,5973.4277,0.92:0.57:1.23:1.29,13260,"Immunoglobulin heavy variable 2-70 OS=Homo sapiens OX=9606 GN=IGHV2-70 PE=1 SV=2"
276,true,"P05787|K2C8_HUMAN",4.70,4.55,3,2,"",2542.0032,430.59247,524.6696,1083.104,1857.183,1547.0494,501.52402,949.7887,617.76154,1727.7092,1166.7039,977.9941,2.19:0.37:0.45:0.93:1.60:1.33:0.43:0.82:0.53:1.49:1.01:0.84,1165.7551,1495.7788,689.6914,1290.8024,1.00:1.29:0.59:1.11,53704,"Keratin, type II cytoskeletal 8 OS=Homo sapiens OX=9606 GN=KRT8 PE=1 SV=7"
1534,true,"Q68EM7|RHG17_HUMAN",7.51,2.04,1,1,"",610.78546,3050.5178,2801.973,359.44162,676.4454,2436.3606,977.2693,1173.034,1562.5387,4045.3242,3193.122,2614.848,0.31:1.56:1.43:0.18:0.35:1.24:0.50:0.60:0.80:2.07:1.63:1.34,2154.4253,1157.4159,1237.614,3284.4314,1.10:0.59:0.63:1.68,95437,"Rho GTPase-activating protein 17 OS=Homo sapiens OX=9606 GN=ARHGAP17 PE=1 SV=1"
279,true,"A0A0C4DH36|HV338_HUMAN",3.63,25.00,4,4,"",12841.137,8056.243,6747.4517,7827.471,11520.242,14607.014,12553.436,22937.39,19133.154,5215.8516,19951.826,25682.32,0.92:0.58:0.48:0.56:0.83:1.05:0.90:1.65:1.37:0.37:1.43:1.84,9214.943,11318.242,18207.994,16950.0,0.66:0.81:1.31:1.22,12759,"Probable non-functional immunoglobulin heavy variable 3-38 OS=Homo sapiens OX=9606 GN=IGHV3-38 PE=1 SV=1"
1830,true,"Q9NQ60|EQTN_HUMAN",3.87,6.46,1,1,"Carbamidomethylation; Oxidation (M)",1248.9948,11500.844,7146.358,4346.3784,3281.1138,4027.9775,2520.472,1631.7731,1945.3478,3964.8845,2724.474,2588.423,0.32:2.94:1.83:1.11:0.84:1.03:0.64:0.42:0.50:1.01:0.70:0.66,6632.0654,3885.1565,2032.5309,3092.594,1.70:0.99:0.52:0.79,32840,"Equatorin OS=Homo sapiens OX=9606 GN=EQTN PE=2 SV=2"
969,true,"P16435|NCPR_HUMAN",24.12,3.10,1,1,"",1305.3202,1019.4425,1710.6079,1424.7072,1307.6494,1566.3849,1275.1774,1302.6694,1283.0594,2282.4622,6736.6675,5521.379,0.59:0.46:0.77:0.64:0.59:0.70:0.57:0.58:0.58:1.02:3.02:2.48,1345.1235,1432.9138,1286.9688,4846.836,0.60:0.64:0.58:2.18,76690,"NADPH--cytochrome P450 reductase OS=Homo sapiens OX=9606 GN=POR PE=1 SV=2"
772,true,"P0DV75|F90AI_HUMAN",8.76,2.37,1,1,"",29818.807,89071.95,70269.4,33039.65,28014.295,46509.746,13010.148,5545.1553,26271.922,11527.926,39679.977,1656.2728,0.91:2.71:2.14:1.01:0.85:1.42:0.40:0.17:0.80:0.35:1.21:0.05,63053.387,35854.562,14942.408,17621.393,1.92:1.09:0.45:0.54,49680,"Protein FAM90A18 OS=Homo sapiens OX=9606 GN=FAM90A18 PE=3 SV=1"
854,true,"Q86V15|CASZ1_HUMAN",4.82,1.36,1,1,"",2225.14,11301.014,15389.851,6108.2827,9400.478,10495.445,14875.586,20362.262,16681.44,7852.8667,12933.541,6789.5605,0.20:1.01:1.37:0.55:0.84:0.94:1.33:1.82:1.49:0.70:1.15:0.61,9638.668,8668.068,17306.43,9191.989,0.86:0.77:1.55:0.82,190069,"Zinc finger protein castor homolog 1 OS=Homo sapiens OX=9606 GN=CASZ1 PE=1 SV=4"
